S.No,Date,DOW,Order Time,Order ID,Order KOT,Food Court,SiteName,VendorName,ItemName,Item Customization,Tax Category,Price,Customization Price,Quantity,ItemTotal,Discount,Tax,Final Price,Packing Charge,GST on Packing Charge,Status,OrderType,Delivery Charge,Payment Details,Order Platform
1751,08-06-2023,Thursday,9:25:00 PM,#2474027,1580,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,,YES,DINE_IN,0,,APP
1752,08-06-2023,Thursday,9:26:39 PM,#2474035,4067,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"PHONEPE : 53.55,",POS
1753,08-06-2023,Thursday,9:27:00 PM,#2474038,3326,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"upi : 53.55,",APP
1754,08-06-2023,Thursday,9:28:00 PM,#2474048,3213,iit - madras,IIT - Madras,Hotel Ananda,Parotta 2 Pcs (70gms each),,NON_MRP,53,0,1,53,0,2.65,55.65,15,0.01,YES,PICK_UP,0,"upi : 235.2,",APP
1755,08-06-2023,Thursday,9:28:00 PM,#2474048,3213,iit - madras,IIT - Madras,Hotel Ananda,Veg Fried Rice (400gms),,NON_MRP,105,0,1,105,0,5.25,110.25,0,,YES,PICK_UP,0,,APP
1756,08-06-2023,Thursday,9:28:00 PM,#2474048,3213,iit - madras,IIT - Madras,Hotel Ananda,Chapathi 2 Pcs (51gms(each),,NON_MRP,51,0,1,51,0,2.55,53.55,0,,YES,PICK_UP,0,,APP
1757,08-06-2023,Thursday,9:33:00 PM,#2474065,4654,iit - madras,IIT - Madras,Hotel Ananda,Aaloo Paratha (100gms),,NON_MRP,50,0,1,50,0,2.5,52.5,0,0,YES,DINE_IN,0,"upi : 52.5,",APP
1758,08-06-2023,Thursday,9:33:37 PM,#2474066,7017,iit - madras,IIT - Madras,Hotel Ananda,Chapathi 2 Pcs (51gms(each),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"CASH : 151.1,",POS
1759,08-06-2023,Thursday,9:33:37 PM,#2474066,7017,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,,YES,DINE_IN,0,,POS
1760,08-06-2023,Thursday,9:36:31 PM,#2474076,3966,iit - madras,IIT - Madras,Hotel Ananda,Chapathi 2 Pcs (51gms(each),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"CASH : 53.55,",POS
1761,08-06-2023,Thursday,9:38:00 PM,#2474084,1672,iit - madras,IIT - Madras,Hotel Ananda,Chilli Idly (10 pcs 300gms),,NON_MRP,44,0,1,44,0,2.2,46.2,0,0,YES,DINE_IN,0,"upi : 130.2,",APP
1762,08-06-2023,Thursday,9:39:00 PM,#2474090,2474,iit - madras,IIT - Madras,Hotel Ananda,Chapathi 2 Pcs (51gms(each),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"upi : 107.1,",APP
1763,08-06-2023,Thursday,9:39:00 PM,#2474090,2474,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,,YES,DINE_IN,0,,APP
1764,08-06-2023,Thursday,9:40:16 PM,#2474093,4061,iit - madras,IIT - Madras,Hotel Ananda,Chapathi 2 Pcs (51gms(each),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"GPAY : 584.0999999999999,",POS
1765,08-06-2023,Thursday,9:40:16 PM,#2474093,4061,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,,YES,DINE_IN,0,,POS
1766,08-06-2023,Thursday,9:41:00 PM,#2474096,1781,iit - madras,IIT - Madras,Hotel Ananda,Schezwan Paneer Fried Rice (400gms),,NON_MRP,141,0,1,141,0,7.05,148.05,0,0,YES,DINE_IN,0,"upi : 247.05,",APP
1767,08-06-2023,Thursday,9:43:00 PM,#2474109,9414,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"upi : 111.4,",APP
1768,08-06-2023,Thursday,9:43:44 PM,#2474115,6543,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,5,0,YES,PICK_UP,0,"GPAY : 58.8,",POS
1769,08-06-2023,Thursday,9:46:00 PM,#2474122,6728,iit - madras,IIT - Madras,Hotel Ananda,Butter Roti (60gms),,NON_MRP,38,0,2,76,0,3.8,79.8,0,0,YES,DINE_IN,0,"upi : 79.8,",APP
1770,08-06-2023,Thursday,9:49:00 PM,#2474141,1435,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"upi : 53.55,",APP
1771,08-06-2023,Thursday,9:53:00 PM,#2474156,8004,iit - madras,IIT - Madras,Hotel Ananda,Plain Roti (60gms),,NON_MRP,25,0,2,50,0,2.5,52.5,0,0,YES,DINE_IN,0,"upi : 363.0,",APP
1772,08-06-2023,Thursday,9:53:00 PM,#2474156,8004,iit - madras,IIT - Madras,Hotel Ananda,Plain Naan (80gms),,NON_MRP,25,0,2,50,0,2.5,52.5,0,,YES,DINE_IN,0,,APP
1773,08-06-2023,Thursday,9:55:00 PM,#2474163,3606,iit - madras,IIT - Madras,Hotel Ananda,Plain Roti (60gms),,NON_MRP,25,0,2,50,0,2.5,52.5,0,0,YES,DINE_IN,0,"upi : 166.95,",APP
1774,08-06-2023,Thursday,9:55:00 PM,#2474163,3606,iit - madras,IIT - Madras,Hotel Ananda,Dhal Fry (350gms),,NON_MRP,109,0,1,109,0,5.45,114.45,0,,YES,DINE_IN,0,,APP
1775,08-06-2023,Thursday,10:05:00 PM,#2474186,7777,iit - madras,IIT - Madras,Hotel Ananda,Chilli Idly (10 pcs 300gms),,NON_MRP,44,0,1,44,0,2.2,46.2,0,0,YES,DINE_IN,0,"upi : 46.2,",APP
1776,08-06-2023,Thursday,10:14:00 PM,#2474207,7303,iit - madras,IIT - Madras,Hotel Ananda,Veg Fried Rice (400gms),,NON_MRP,105,0,1,105,0,5.25,110.25,0,0,YES,DINE_IN,0,"upi : 110.25,",APP
1777,08-06-2023,Thursday,10:14:00 PM,#2474208,3985,iit - madras,IIT - Madras,Hotel Ananda,Plain Naan (80gms),,NON_MRP,25,0,3,75,0,3.75,78.75,20,0.01,YES,PICK_UP,0,"upi : 243.6,",APP
1778,08-06-2023,Thursday,10:14:00 PM,#2474208,3985,iit - madras,IIT - Madras,Hotel Ananda,Paneer Butter Masala (350gms),,NON_MRP,137,0,1,137,0,6.85,143.85,0,,YES,PICK_UP,0,,APP
1779,08-06-2023,Thursday,10:17:00 PM,#2474215,5724,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,3,153,0,7.65,160.65,0,0,YES,DINE_IN,0,"upi : 160.65,",APP
1780,08-06-2023,Thursday,10:23:17 PM,#2474229,8759,iit - madras,IIT - Madras,Hotel Ananda,Butter Dosa (180gms),,NON_MRP,85,0,1,85,0,4.25,89.25,0,0,YES,DINE_IN,0,"PAYTM : 89.25,",POS
1781,08-06-2023,Thursday,10:27:00 PM,#2474239,3958,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,2,102,0,5.1,107.1,0,0,YES,DINE_IN,0,"upi : 196.1,",APP
1782,08-06-2023,Thursday,10:33:00 PM,#2474255,6669,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,2,102,0,5.1,107.1,0,0,YES,DINE_IN,0,"upi : 133.35,",APP
1783,08-06-2023,Thursday,10:33:00 PM,#2474255,6669,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,,YES,DINE_IN,0,,APP
1784,08-06-2023,Thursday,10:33:43 PM,#2474257,1067,iit - madras,IIT - Madras,Hotel Ananda,Plain Naan (80gms),,NON_MRP,25,0,2,50,0,2.5,52.5,0,0,YES,DINE_IN,0,"CASH : 159.6,",POS
1785,08-06-2023,Thursday,10:33:43 PM,#2474257,1067,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,2,102,0,5.1,107.1,0,,YES,DINE_IN,0,,POS
1786,08-06-2023,Thursday,10:42:00 PM,#2474274,8378,iit - madras,IIT - Madras,Hotel Ananda,Butter Dosa (180gms),,NON_MRP,85,0,1,85,0,4.25,89.25,0,0,YES,DINE_IN,0,"upi : 89.25,",APP
1787,09-06-2023,Friday,8:34:00 AM,#2474608,3841,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,2,108,0,5.4,113.4,0,0,YES,DINE_IN,0,"upi : 160.65,",APP
1788,09-06-2023,Friday,8:39:02 AM,#2474629,3770,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,0,YES,DINE_IN,0,"GPAY : 40.95,",POS
1789,09-06-2023,Friday,8:39:02 AM,#2474629,3770,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,1,17,0,0.85,17.85,0,,YES,DINE_IN,0,,POS
1790,09-06-2023,Friday,8:42:00 AM,#2474644,9683,iit - madras,IIT - Madras,Hotel Ananda,Pongal (250gms),,NON_MRP,45,0,1,45,0,2.25,47.25,0,0,YES,DINE_IN,0,"upi : 139.65,",APP
1791,09-06-2023,Friday,8:42:00 AM,#2474644,9683,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,2,34,0,1.7,35.7,0,,YES,DINE_IN,0,,APP
1792,09-06-2023,Friday,8:42:00 AM,#2474644,9683,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,,YES,DINE_IN,0,,APP
1793,09-06-2023,Friday,8:46:00 AM,#2474660,5072,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,1,17,0,0.85,17.85,0,0,YES,DINE_IN,0,"upi : 17.85,",APP
1794,09-06-2023,Friday,8:48:37 AM,#2474674,7054,iit - madras,IIT - Madras,Hotel Ananda,Pongal (250gms),,NON_MRP,45,0,1,45,0,2.25,47.25,0,0,YES,DINE_IN,0,"PHONEPE : 65.1,",POS
1795,09-06-2023,Friday,8:48:37 AM,#2474674,7054,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,1,17,0,0.85,17.85,0,,YES,DINE_IN,0,,POS
1796,09-06-2023,Friday,9:00:00 AM,#2474815,9712,iit - madras,IIT - Madras,Hotel Ananda,Onion Dosai (200gms),,NON_MRP,65,0,1,65,0,3.25,68.25,5,0,YES,PICK_UP,0,"upi : 73.5,",APP
1797,09-06-2023,Friday,9:02:00 AM,#2474837,8789,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,2,102,0,5.1,107.1,0,0,YES,DINE_IN,0,"upi : 138.6,",APP
1798,09-06-2023,Friday,9:13:00 AM,#2474928,1682,iit - madras,IIT - Madras,Hotel Ananda,Onion Dosai (200gms),,NON_MRP,65,0,1,65,0,3.25,68.25,0,0,YES,DINE_IN,0,"upi : 99.75,",APP
1799,09-06-2023,Friday,9:23:00 AM,#2475023,1314,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,10,0.01,YES,PICK_UP,0,"upi : 90.3,",APP
1800,09-06-2023,Friday,9:23:00 AM,#2475023,1314,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,,YES,PICK_UP,0,,APP
1801,09-06-2023,Friday,9:25:46 AM,#2475041,8227,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,0,YES,DINE_IN,0,"PHONEPE : 40.95,",POS
1802,09-06-2023,Friday,9:25:46 AM,#2475041,8227,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,1,17,0,0.85,17.85,0,,YES,DINE_IN,0,,POS
1803,09-06-2023,Friday,9:27:00 AM,#2475055,9540,iit - madras,IIT - Madras,Hotel Ananda,Butter Dosa (180gms),,NON_MRP,85,0,1,85,0,4.25,89.25,0,0,YES,DINE_IN,0,"credit_card : 148.05,",APP
1804,09-06-2023,Friday,9:27:00 AM,#2475055,9540,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,2,34,0,1.7,35.7,0,,YES,DINE_IN,0,,APP
1805,09-06-2023,Friday,9:27:00 AM,#2475055,9540,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,,YES,DINE_IN,0,,APP
1806,09-06-2023,Friday,9:32:10 AM,#2475088,1764,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,0,YES,DINE_IN,0,"PAYTM : 65.1,",POS
1807,09-06-2023,Friday,9:32:10 AM,#2475088,1764,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,,YES,DINE_IN,0,,POS
1808,09-06-2023,Friday,9:33:32 AM,#2475100,1943,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,2,108,0,5.4,113.4,0,0,YES,DINE_IN,0,"GPAY : 144.9,",POS
1809,09-06-2023,Friday,9:43:26 AM,#2475175,5860,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"GPAY : 69.3,",POS
1810,09-06-2023,Friday,9:45:00 AM,#2475193,9192,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,5,0,YES,DELIVERY,11.8,"upi : 40.15,",APP
1811,09-06-2023,Friday,9:50:00 AM,#2475223,6710,iit - madras,IIT - Madras,Hotel Ananda,Onion Dosai (200gms),,NON_MRP,65,0,1,65,0,3.25,68.25,0,0,YES,DINE_IN,0,"upi : 68.25,",APP
1812,09-06-2023,Friday,9:50:00 AM,#2475228,1314,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,0,YES,DINE_IN,0,"upi : 76.65,",APP
1813,09-06-2023,Friday,9:50:00 AM,#2475228,1314,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,,YES,DINE_IN,0,,APP
1814,09-06-2023,Friday,9:53:00 AM,#2475241,8952,iit - madras,IIT - Madras,Hotel Ananda,Pongal (250gms),,NON_MRP,45,0,1,45,0,2.25,47.25,0,0,YES,DINE_IN,0,"upi : 158.79,",APP
1815,09-06-2023,Friday,9:53:00 AM,#2475241,8952,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,,YES,DINE_IN,0,,APP
1816,09-06-2023,Friday,9:54:32 AM,#2475249,9234,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,0,YES,DINE_IN,0,"CASH : 38.85,",POS
1817,09-06-2023,Friday,9:56:00 AM,#2475263,3200,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"upi : 72.45,",APP
1818,09-06-2023,Friday,9:57:00 AM,#2475269,3769,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,0,YES,DINE_IN,0,"upi : 42.0,",APP
1819,09-06-2023,Friday,9:57:00 AM,#2475271,8600,iit - madras,IIT - Madras,Hotel Ananda,Pongal (250gms),,NON_MRP,45,0,1,45,0,2.25,47.25,10,0.01,YES,DELIVERY,11.8,"Isthara Points : 49.35000000000001,upi : 80.05,",APP
1820,09-06-2023,Friday,9:57:00 AM,#2475271,8600,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,,YES,DELIVERY,0,,APP
1821,09-06-2023,Friday,9:59:00 AM,#2475283,3353,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,0,YES,DINE_IN,0,"upi : 120.09,",APP
1822,09-06-2023,Friday,9:59:14 AM,#2475286,7739,iit - madras,IIT - Madras,Hotel Ananda,"Mini Tiffen (Idli-50grm,Vada-30grm,Pongal-80grm,Mini dosa or Pori-60grm,Sweet-50grm)	",,NON_MRP,90,0,1,90,0,4.5,94.5,0,0,YES,DINE_IN,0,"CASH : 94.5,",POS
1823,09-06-2023,Friday,10:00:00 AM,#2475290,2970,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,1,17,0,0.85,17.85,0,0,YES,DINE_IN,0,"upi : 40.95,",APP
1824,09-06-2023,Friday,10:00:00 AM,#2475290,2970,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,,YES,DINE_IN,0,,APP
1825,09-06-2023,Friday,10:03:24 AM,#2475301,8479,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,1,17,0,0.85,17.85,0,0,YES,DINE_IN,0,"GPAY : 75.6,",POS
1826,09-06-2023,Friday,10:03:24 AM,#2475301,8479,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,,YES,DINE_IN,0,,POS
1827,09-06-2023,Friday,10:04:00 AM,#2475304,7281,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,0,YES,DINE_IN,0,"upi : 70.35,",APP
1828,09-06-2023,Friday,10:04:00 AM,#2475305,6896,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,2,44,0,2.2,46.2,0,0,YES,DINE_IN,0,"upi : 46.2,",APP
1829,09-06-2023,Friday,10:05:00 AM,#2475313,5139,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"upi : 88.2,",APP
1830,09-06-2023,Friday,10:06:48 AM,#2475321,1726,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"GPAY : 72.45,",POS
1831,09-06-2023,Friday,10:17:00 AM,#2475402,1696,iit - madras,IIT - Madras,Hotel Ananda,Pongal (250gms),,NON_MRP,45,0,1,45,0,2.25,47.25,0,0,YES,DINE_IN,0,"upi : 63.0,",APP
1832,09-06-2023,Friday,10:18:00 AM,#2475427,3247,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"upi : 56.7,",APP
1833,09-06-2023,Friday,10:18:14 AM,#2475418,8396,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"CASH : 93.67999999999999,",POS
1834,09-06-2023,Friday,10:19:00 AM,#2475430,6072,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,0,YES,DINE_IN,0,"Isthara Points : 23.1,",APP
1835,09-06-2023,Friday,10:21:00 AM,#2475443,2127,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,1,57,0,2.85,59.85,0,0,YES,DINE_IN,0,"upi : 101.85,",APP
1836,09-06-2023,Friday,10:25:01 AM,#2475457,3668,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,5,110,0,5.5,115.5,0,0,YES,DINE_IN,0,"GPAY : 329.7,",POS
1837,09-06-2023,Friday,10:25:01 AM,#2475457,3668,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,4,204,0,10.2,214.2,0,,YES,DINE_IN,0,,POS
1838,09-06-2023,Friday,10:26:00 AM,#2475462,4509,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,5,0,YES,DELIVERY,11.8,"upi : 73.75,",APP
1839,09-06-2023,Friday,10:32:50 AM,#2475492,8756,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,2,102,0,5.1,107.1,0,0,YES,DINE_IN,0,"GPAY : 107.1,",POS
1840,09-06-2023,Friday,10:33:28 AM,#2475497,7542,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"PAYTM : 69.3,",POS
1841,09-06-2023,Friday,10:40:00 AM,#2475527,3946,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,2,34,0,1.7,35.7,0,0,YES,DINE_IN,0,"upi : 80.69,",APP
1842,09-06-2023,Friday,10:41:00 AM,#2475537,3458,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"upi : 224.54,",APP
1843,09-06-2023,Friday,10:41:00 AM,#2475537,3458,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,1,57,0,2.85,59.85,0,,YES,DINE_IN,0,,APP
1844,09-06-2023,Friday,10:46:00 AM,#2475559,1071,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,1,17,0,0.85,17.85,0,0,YES,DINE_IN,0,"upi : 33.6,",APP
1845,09-06-2023,Friday,10:50:00 AM,#2475588,1604,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,1,57,0,2.85,59.85,0,0,YES,DINE_IN,0,"upi : 129.85,",APP
1846,09-06-2023,Friday,10:52:00 AM,#2475606,3547,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"upi : 56.7,",APP
1847,09-06-2023,Friday,10:56:00 AM,#2475629,2090,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,0,YES,DINE_IN,0,"upi : 42.0,",APP
1848,09-06-2023,Friday,10:59:00 AM,#2475656,8057,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,0,YES,DINE_IN,0,"upi : 26.25,",APP
1849,09-06-2023,Friday,11:10:00 AM,#2475729,9273,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,2,102,0,5.1,107.1,0,0,YES,DINE_IN,0,"upi : 107.1,",APP
1850,09-06-2023,Friday,11:23:00 AM,#2475787,5387,iit - madras,IIT - Madras,Hotel Ananda,Pongal (250gms),,NON_MRP,45,0,1,45,0,2.25,47.25,15,0.01,YES,DELIVERY,11.8,"upi : 194.5,",APP
1851,09-06-2023,Friday,11:23:00 AM,#2475787,5387,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,2,114,0,5.7,119.7,0,,YES,DELIVERY,0,,APP
1852,09-06-2023,Friday,11:26:29 AM,#2475803,7564,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"PAYTM : 96.55,",POS
1853,09-06-2023,Friday,11:26:29 AM,#2475803,7564,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,1,17,0,0.85,17.85,0,,YES,DINE_IN,0,,POS
1854,09-06-2023,Friday,11:30:00 AM,#2475852,4121,iit - madras,IIT - Madras,Hotel Ananda,Schezwan Fried Rice (400 gms),,NON_MRP,120,0,1,120,0,6,126,0,0,YES,DINE_IN,0,"upi : 221.99,",APP
1855,09-06-2023,Friday,11:39:00 AM,#2475896,2319,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"upi : 56.7,",APP
1856,09-06-2023,Friday,11:39:38 AM,#2475895,1927,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"GPAY : 191.0,",POS
1857,09-06-2023,Friday,11:39:38 AM,#2475895,1927,iit - madras,IIT - Madras,Hotel Ananda,Ghee Dosa (180gms),,NON_MRP,89,0,1,89,0,4.45,93.45,0,,YES,DINE_IN,0,,POS
1858,09-06-2023,Friday,11:51:00 AM,#2475949,8383,iit - madras,IIT - Madras,Hotel Ananda,Jeera Rice (400gms),,NON_MRP,107,0,1,107,0,5.35,112.35,0,0,YES,DINE_IN,0,"upi : 259.35,",APP
1859,09-06-2023,Friday,11:51:00 AM,#2475949,8383,iit - madras,IIT - Madras,Hotel Ananda,Kadai Veg (350gms),,NON_MRP,110,0,1,110,0,5.5,115.5,0,,YES,DINE_IN,0,,APP
1860,09-06-2023,Friday,12:09:00 PM,#2476077,9133,iit - madras,IIT - Madras,Hotel Ananda,Pongal (250gms),,NON_MRP,45,0,1,45,0,2.25,47.25,0,0,YES,DINE_IN,0,"upi : 47.25,",APP
1861,09-06-2023,Friday,12:56:00 PM,#2476700,6130,iit - madras,IIT - Madras,Hotel Ananda,Paneer Butter Masala (350gms),,NON_MRP,137,0,1,137,0,6.85,143.85,0,0,YES,DINE_IN,0,"upi : 242.85,",APP
1862,09-06-2023,Friday,1:08:00 PM,#2476886,8905,iit - madras,IIT - Madras,Hotel Ananda,Sambar Rice (300gms),,NON_MRP,47,0,2,94,0,4.7,98.7,0,0,YES,DINE_IN,0,"upi : 165.9,",APP
1863,09-06-2023,Friday,1:08:00 PM,#2476886,8905,iit - madras,IIT - Madras,Hotel Ananda,Curd Rice (300gms),,NON_MRP,47,0,1,47,0,2.35,49.35,0,,YES,DINE_IN,0,,APP
1864,09-06-2023,Friday,1:08:00 PM,#2476886,8905,iit - madras,IIT - Madras,Hotel Ananda,Medhu Vada (40gms),,NON_MRP,17,0,1,17,0,0.85,17.85,0,,YES,DINE_IN,0,,APP
